TF	Gene
PAX5	LINC01586
PAX5	LINC01605
PAX5	LRRN3
PAX5	LRTM2
PAX5	MADD
PAX5	MARCH10
PAX5	MARCH4
PAX5	MAST1
PAX5	MGAT4C
PAX5	MOGAT2
PAX5	MSGN1
PAX5	NETO1
PAX5	NODAL
PAX5	NRG1
PAX5	NTF4
PAX5	NXF2
PAX5	NXF4
PAX5	OPTC
PAX5	OVOL2
PAX5	PAX4
PAX5	PCDH8
PAX5	PDE1C
PAX5	PLCB1
PAX5	PLEC
PAX5	PLP1
PAX5	PLXDC2
PAX5	PNPLA5
PAX5	PRKG2
PAX5	PRMT8
PAX5	PSD4
PAX5	PVALB
PAX5	RAB7B
PAX5	RASD2
PAX5	RDH5
PAX5	RGS16
PAX5	RIMBP3B
PAX5	RND1
PAX5	RNF175
PAX5	RTP1
PAX5	SEMA4F
PAX5	SFN
PAX5	SH3BP1
PAX5	SIX3-AS1
PAX5	SLC28A1
PAX5	SLC4A4
PAX5	SLC8A3
PAX5	SLITRK1
PAX5	STARD3
PAX5	STAT3
PAX5	SYT12
PAX5	TAGLN3
PAX5	TBC1D30
PAX5	TBX1
PAX5	TCHHL1
PAX5	TEDDM1
PAX5	TGM7
PAX5	TMBIM1
PAX5	TMCC2
PAX5	TMEM45A
PAX5	TNFSF11
PAX5	TRPC7
PAX5	TRPM8
PAX5	TSLP
PAX5	VSX1
PAX5	ZCCHC18
PAX6	CCND1
PAX6	NREP
PAX6	PAUPAR
PAX6	PAX6
PAX6	TMEM110
PAX7	HNF1B
PAX7	NKX2-2
PAX7	PAX7
PAX7	SOX1
PAX7	SP8
PAX8	ACY1
PAX8	CXCL3
PAX8	FCN2
PAX8	PAX8
PAX8	S100A2
PAX8	SH3KBP1
PAX8	FAM104B
PBX2	BAG6
PBX2	NFKBIL1
PBX2	PHF1
PBX4	ASIC4
PBX4	CNTFR-AS1
PBX4	SULT4A1
PBX4	ZNF479
PDX1	PDX1
PDX1	PDX1-AS1
PHF8	OGT
PHF8	PHF8
PHF8	RLIM
PHF8	TAB3
PHOX2A	CCDC129
PHOX2A	CNGB3
PHOX2A	DHRS7C
PHOX2A	DMRTA2
PHOX2A	HOXA3
PHOX2A	PHOX2A
PHOX2A	PHOX2B
PHOX2A	SH3KBP1
PHOX2A	SNTG1
PHOX2A	TH
PHOX2A	CDK16
PHOX2A	LYPD6B
PHOX2A	PRAMEF4
PHOX2A	ACTBL2
PHOX2A	DDR2
PHOX2A	GRIN2B
PHOX2A	LHX5-AS1
PHOX2A	OC90
PHOX2A	UGT1A3
PHOX2A	ANGPTL7
PHOX2A	B3GALT5-AS1
PHOX2A	CLDN10
PHOX2A	FGF19
PHOX2A	KANTR
PHOX2A	KIF2B
PHOX2A	PLGLA
PHOX2A	SLC25A11
PHOX2A	ZNF630-AS1
PHOX2A	ZNRF2
PICK1	LINC00290
PICK1	LINC00330
PICK1	OR52B6
PITX1	ADAP1
PITX1	BFSP1
PITX1	CCDC73
PITX1	FLVCR1
PITX1	GPR89A
PITX1	HPCAL1
PITX1	IGSF9
PITX1	KCNG1
PITX1	PITX1
PITX1	SLC6A4
PITX1	ZNF385B
PKNOX1	CNOT6L
PKNOX1	PKNOX1
PKNOX1	SLIT2-IT1
PKNOX1	RRP1
PKNOX1	WDR4
PKNOX1	TTC39C
PKNOX2	EPHA3
PKNOX2	FGF14
PKNOX2	HMGB3
PKNOX2	KCNIP2-AS1
PKNOX2	KIAA1462
PKNOX2	MAP2
PKNOX2	PALLD
PKNOX2	PKNOX2
PKNOX2	PTPRD-AS1
PKNOX2	ADAMTSL2
PKNOX2	ANKRD35
PKNOX2	ANKS1A
PKNOX2	APOA4
PKNOX2	ATP8B4
PKNOX2	BHLHE22
PKNOX2	C1QTNF9B
PKNOX2	CNKSR2
PKNOX2	DLC1
PKNOX2	DPT
PKNOX2	DSCAML1
PKNOX2	DTNA
PKNOX2	DTX4
PKNOX2	ESM1
PKNOX2	EVC2
PKNOX2	EYA1
PKNOX2	FBP2
PKNOX2	FGF20
PKNOX2	FNIP2
PKNOX2	FXYD1
PKNOX2	GALNT15
PKNOX2	GPX3
PKNOX2	GSE1
PKNOX2	KPRP
PKNOX2	LBX1
PKNOX2	LBX1-AS1
PKNOX2	MAB21L3
PKNOX2	MCAM
PKNOX2	MCC
PKNOX2	MGAT4C
PKNOX2	MIR99AHG
PKNOX2	MROH9
PKNOX2	NCALD
PKNOX2	NR2F1
PKNOX2	NR2F2
PKNOX2	NRXN1
PKNOX2	PARP16
PKNOX2	PPFIA2
PKNOX2	PTBP2
PKNOX2	PTN
PKNOX2	SAA1
PKNOX2	SCG2
PKNOX2	SDHC
PKNOX2	SGCZ
PKNOX2	SLC15A2
PKNOX2	SLC5A5
PKNOX2	SMAP2
PKNOX2	SOX12
PKNOX2	STARD13
PKNOX2	TMPRSS4
PKNOX2	UFC1
PKNOX2	USF1
PKNOX2	VCAN
PKNOX2	ZDHHC14
PKNOX2	ZNF804A
PLAGL1	ADAMTSL5
PLAGL1	AK1
PLAGL1	C17orf96
PLAGL1	C2CD2L
PLAGL1	CAMKK1
PLAGL1	DNM1
PLAGL1	DTX3
PLAGL1	GLIS1
PLAGL1	GLIS2
PLAGL1	IGF2-AS
PLAGL1	KCNH6
PLAGL1	LRP1-AS
PLAGL1	LTBP3
PLAGL1	MFGE8
PLAGL1	MYEOV
PLAGL1	MYLK3
PLAGL1	NKAIN4
PLAGL1	OXCT2
PLAGL1	PLAGL1
PLAGL1	PPP2R5B
PLAGL1	RIN3
PLAGL1	SLC2A6
PLAGL1	SLFNL1-AS1
PLAGL1	STRA6
PLAGL1	TAS1R3
PLAGL1	TLX1
PLAGL1	TMEM59L
PLAGL1	TRIP10
PLAGL2	OSBPL2
PLAGL2	PTPN3
POLE3	CHEK2
POLE3	DOLPP1
POLE3	GTF3C5
POLE3	HIST1H2AI
POLE3	LINC00634
POLE3	PRPSAP2
POLE3	TMEM184B
POLE3	TUG1
POLE3	DNAJB5
POLE3	EIF2B2
POLE3	FAM73B
POLE3	FPGS
POLE3	PPP2R5C
POLE3	VCP
POLE3	ABHD17B
POLE3	CIT
POLE3	CKS2
POLE3	HIST1H2BJ
POLE3	ETV4
POLE3	RBM14-RBM4
POLE3	SMAD2
POLE3	IARS
POLE3	PAK4
POLE3	YWHAQ
POLE3	ARNTL
POLE3	MRPL50
POLE3	RPA2
POLE3	ABCB8
POLE3	ACOT8
POLE3	AGPAT1
POLE3	AP3D1
POLE3	ASPM
POLE3	CABIN1
POLE3	CARD9
POLE3	CAT
POLE3	CCDC159
POLE3	CCNA2
POLE3	CECR5
POLE3	CHD8
POLE3	CKAP2L
POLE3	COX6A2
POLE3	CRKL
POLE3	CWF19L1
POLE3	DCAF11
POLE3	DGCR2
POLE3	ECE1
POLE3	EIF4A1
POLE3	ELAC2
POLE3	ETV5
POLE3	EXD1
POLE3	EXT1
POLE3	GMNN
POLE3	GNA11
POLE3	GNAT1
POLE3	GNG8
POLE3	GOLGA8F
POLE3	GPALPP1
POLE3	GPR89A
POLE3	GPRC6A
POLE3	GREM2
POLE3	HABP4
POLE3	HERC2
POLE3	HHEX
POLE3	HIST1H2BE
POLE3	HIST1H2BK
POLE3	HIST1H2BO
POLE3	HIST1H3J
POLE3	HIST2H3A
POLE3	HIST2H3C
POLE3	HLA-E
POLE3	HNRNPK
POLE3	HNRNPUL2-BSCL2
POLE3	HSPA13
POLE3	JARID2
POLE3	KLF6
POLE3	KPNB1
POLE3	LIN52
POLE3	LINC01511
POLE3	LMOD1
POLE3	MAZ
POLE3	MCM10
POLE3	MFSD12
POLE3	MUCL1
POLE3	NEUROG1
POLE3	NF2
POLE3	NFATC2IP
POLE3	NFATC4
POLE3	PDCL
POLE3	PDX1
POLE3	PHF5A
POLE3	PIN1
POLE3	PIP5KL1
POLE3	PITRM1
POLE3	PKIG
POLE3	POLG
POLE3	PPARA
POLE3	PPP2R5E
POLE3	PRDM12
POLE3	RABGAP1
POLE3	RHOF
POLE3	RNF148
POLE3	RNF20
POLE3	RPS6KA1
POLE3	SFXN2
POLE3	SH3D21
POLE3	SH3GL3
POLE3	SIX6
POLE3	SLC25A17
POLE3	SLC25A25
POLE3	SLC7A1
POLE3	SPANXB1
POLE3	SPRY2
POLE3	SREBF2
POLE3	ST6GALNAC6
POLE3	STOML2
POLE3	SWI5
POLE3	SYN3
POLE3	TLE1
POLE3	TLK2
POLE3	TLX1NB
POLE3	TMX2
POLE3	TOMM40
POLE3	TRIOBP
POLE3	ZCCHC12
POLE3	ZKSCAN5
POLE3	ZNF496
POLE3	IHH
POLE3	ORC4
POLE3	SET
POLE3	DGCR14
POLE3	HN1L
POLE3	HOXB1
POLE3	MTOR
POLE3	PCDH8
POLE3	YIF1B
POLE3	BUB3
POLE3	FAT1
POLE3	HNF4A-AS1
POLE3	MDGA2
POLE3	MMP20
POLE3	OR14I1
POLE3	RALYL
POLE3	SLC22A6
POLE3	TMEM244
POLE3	CTNNBIP1
POLE3	GTPBP1
POLE3	KLHL31
POLE3	MUC17
POLE3	PRMT5
POLE3	PROSC
POLE3	RBFOX2
POLE3	S100PBP
POLE3	COX7B
POLE3	DYNC1H1
POLE3	IPO13
POLE3	MEF2C
POLE3	NFIA-AS1
POLE3	NIPAL2
POLE3	PDHX
POLE3	RANBP9
POLE3	RAPGEF1
POLE3	SPIN1
POLE3	ABAT
POLE3	ABTB2
POLE3	ACYP1
POLE3	ADNP2
POLE3	AIMP2
POLE3	ALG12
POLE3	AMBN
POLE3	ATG2A
POLE3	ATG9A
POLE3	ATP5SL
POLE3	ATP6V0E2-AS1
POLE3	ATXN3
POLE3	BABAM1
POLE3	BCL7B
POLE3	BFSP1
POLE3	BMP8B
POLE3	C12orf65
POLE3	C14orf166
POLE3	C1orf174
POLE3	C1orf61
POLE3	C4orf46
POLE3	CACNB1
POLE3	CATSPER2
POLE3	CCDC148
POLE3	CDCA3
POLE3	CDK1
POLE3	CDK16
POLE3	CDR2L
POLE3	CECR5-AS1
POLE3	CENPA
POLE3	CENPI
POLE3	CENPL
POLE3	CEP152
POLE3	CH17-340M24.3
POLE3	CHP1
POLE3	CLCNKA
POLE3	CLTA
POLE3	CREB3L3
POLE3	CTF1
POLE3	CYP24A1
POLE3	DIAPH3
POLE3	DLGAP5
POLE3	DMRT2
POLE3	DNAL4
POLE3	DPP10
POLE3	DSC1
POLE3	ECT2
POLE3	ENAM
POLE3	ERG
POLE3	ERI3
POLE3	ETV1
POLE3	F11R
POLE3	FAM221B
POLE3	FAM72B
POLE3	FAM72D
POLE3	FLVCR1
POLE3	FOXB1
POLE3	FOXP1
POLE3	FRG2C
POLE3	GADD45B
POLE3	GANAB
POLE3	GBF1
POLE3	GCAT
POLE3	GFI1B
POLE3	GK
POLE3	GLA
POLE3	GLS
POLE3	GNMT
POLE3	GOLGA2P9
POLE3	GOLGA6L22
POLE3	GOLGA6L4
POLE3	GOLGA8CP
POLE3	GRWD1
POLE3	H2AFB1
POLE3	HAT1
POLE3	HCP5
POLE3	HERC2P3
POLE3	HINFP
POLE3	HINT2
POLE3	HIST1H1C
POLE3	HIST1H1D
POLE3	HIST1H1E
POLE3	HIST1H2BC
POLE3	HIST1H2BG
POLE3	HIST1H3E
POLE3	HIST1H3F
POLE3	HIST1H4C
POLE3	HLA-DMA
POLE3	HLA-DPA1
POLE3	HLA-DQB2
POLE3	HMGN2
POLE3	HNRNPAB
POLE3	HNRNPR
POLE3	HNRNPUL1
POLE3	HOXC13-AS
POLE3	HSD17B11
POLE3	HTR2C
POLE3	IER5
POLE3	IFFO1
POLE3	IL11RA
POLE3	KBTBD8
POLE3	KDM4A-AS1
POLE3	KIF14
POLE3	KIF23
POLE3	KIF6
POLE3	KLF11
POLE3	KLF13
POLE3	KPNA2
POLE3	KRT83
POLE3	KRTAP5-AS1
POLE3	L3MBTL2
POLE3	LINC01126
POLE3	LIPG
POLE3	LRCH4
POLE3	LRIG3
POLE3	MARK3
POLE3	MBOAT1
POLE3	MIR181A1HG
POLE3	MLLT3
POLE3	MPV17L2
POLE3	MRPL4
POLE3	MTHFD1
POLE3	MXD3
POLE3	MYH10
POLE3	MYLPF
POLE3	NAP1L4
POLE3	NDUFA2
POLE3	NFYC
POLE3	NPPC
POLE3	OGFOD1
POLE3	OR2L13
POLE3	OSBP
POLE3	PARD6B
POLE3	PGD
POLE3	PMS2P7
POLE3	PPIA
POLE3	PQBP1
POLE3	PSAT1
POLE3	PSMC3IP
POLE3	PTK2B
POLE3	QPCTL
POLE3	QRICH1
POLE3	RACGAP1
POLE3	RASGEF1B
POLE3	RHEBL1
POLE3	RHOA
POLE3	RHOB
POLE3	RNF151
POLE3	RNF31
POLE3	RORB
POLE3	RORC
POLE3	RPLP0
POLE3	RPUSD1
POLE3	RSU1
POLE3	SCHIP1
POLE3	SELO
POLE3	SERPINI1
POLE3	SFXN3
POLE3	SH3BGR
POLE3	SHARPIN
POLE3	SLC36A3
POLE3	SLC39A4
POLE3	SLC9A3R1
POLE3	SMIM4
POLE3	SNAI3-AS1
POLE3	SND1
POLE3	SNORA24
POLE3	SNORD91B
POLE3	SRRM1
POLE3	SRSF3
POLE3	SSX6
POLE3	ST3GAL3
POLE3	STIL
POLE3	STRBP
POLE3	STT3A
POLE3	TBCCD1
POLE3	TDRD3
POLE3	TGFB1I1
POLE3	THAP1
POLE3	TIMM17A
POLE3	TNNI2
POLE3	TNRC6B
POLE3	TOP2A
POLE3	TPD52L2
POLE3	TRNP1
POLE3	TROAP
POLE3	TUBB2B
POLE3	TULP3
POLE3	TXNDC9
POLE3	TYSND1
POLE3	UBE2T
POLE3	UCMA
POLE3	UHRF1
POLE3	UVRAG
POLE3	WBSCR22
POLE3	WNT3
POLE3	XPO1
POLE3	XRCC3
POLE3	ZFP91
POLE3	ZIC5
POLE3	ZNF574
POLE3	ZRANB3
POLE3	ZSWIM4
POLE3	BLZF1
POLE3	C6orf62
POLE3	C9orf40
POLE3	DACH1
POLE3	DCBLD2
POLE3	H1FX
POLE3	RCN2
POLE3	SCML4
POLE3	SCOC-AS1
POLE3	ST8SIA1
POLE3	TIMM44
POLE3	TTLL5
POLE3	WDPCP
POLE3	ZNF273
POLE3	ZNF503
POLE3	ZNF680
POLE3	ATP11A-AS1
POLE3	CACNA1G
POLE3	COLGALT2
POLE3	GID8
POLE3	ID2-AS1
POLE3	SLC25A1
POLE3	SNX32
POLE3	TP53INP1
POLE3	UBE4B
POLE3	USP2
POLE3	VAV3
POLE3	LINC00575
POLE3	RPL17-C18orf32
POLE3	SMC2
POLE3	EVI5L
POLE3	RABGAP1L
POLE3	SH2D3C
POLE3	SLC13A2
POLE3	STMN1
POLE3	ACTL8
POLE3	ADH1C
POLE3	AFF3
POLE3	AKT1S1
POLE3	ATP1A1-AS1
POLE3	BTBD1
POLE3	C19orf54
POLE3	CACNA1G-AS1
POLE3	COLCA2
POLE3	DLGAP2
POLE3	ENOX1
POLE3	EPB41L4B
POLE3	FAM160A1
POLE3	FAM222A-AS1
POLE3	FAM3D
POLE3	FXYD5
POLE3	GATSL2
POLE3	GNB2
POLE3	H2AFY
POLE3	HOXC5
POLE3	IL23A
POLE3	INO80B-WBP1
POLE3	KIAA1324L
POLE3	LINC01257
POLE3	LINC01500
POLE3	NCAPH
POLE3	NUBPL
POLE3	NUDT13
POLE3	P2RX6
POLE3	SHANK2
POLE3	SYTL5
POLE3	TCTN3
POLE3	TRAPPC6B
POLR2A	ERICH3
POLR2A	FSBP
POLR2A	GPLD1
POLR2A	NAP1L6
POLR2A	SPHAR
POLR2A	ATP6V1G2-DDX39B
POLR2A	ERLEC1
POLR2A	LINC01126
POLR2A	NAA15
POLR2A	PAFAH1B1
POLR2A	POLR2A
POLR2A	RPS6KA3
POLR2A	SIN3A
POLR2A	ST20-AS1
POLR2A	IGDCC3
POLR2A	RAI1
POLR2A	RFX7
POLR2A	EGR3
POLR2A	EXOC8
POLR2A	INO80B-WBP1
POLR2A	KRAS
POLR2A	NSF
POLR2A	NUMB
POLR2A	RAB1A
POLR2A	USP22
POLR2A	ITPR1
POLR2A	SNORA24
POLR2A	TUBA4B
POLR2A	POMK
POLR2A	MEF2D
POLR2A	BRD2
POLR2A	CPSF2
POLR2A	TRA2B
POLR2A	SUPT6H
POLR2A	ABR
POLR2A	AHDC1
POLR2A	AMOTL1
POLR2A	APP
POLR2A	ARFGEF1
POLR2A	ASB7
POLR2A	ASH1L
POLR2A	ASH1L-AS1
POLR2A	ATP10D
POLR2A	BBX
POLR2A	BCOR
POLR2A	BPNT1
POLR2A	BRPF3
POLR2A	BZRAP1-AS1
POLR2A	C7orf55-LUC7L2
POLR2A	CAMSAP2
POLR2A	CCDC71L
POLR2A	CHTOP
POLR2A	CLK2P1
POLR2A	CLTC
POLR2A	CRKL
POLR2A	CTNNB1
POLR2A	DNAJB4
POLR2A	DUXA
POLR2A	EBF2
POLR2A	EGR2
POLR2A	EP300
POLR2A	EPC2
POLR2A	ERGIC2
POLR2A	FAM86HP
POLR2A	FAM98A
POLR2A	FBXO11
POLR2A	GFI1B
POLR2A	GTF2A1
POLR2A	HCFC1
POLR2A	HERC2
POLR2A	HERC2P4
POLR2A	HIPK1
POLR2A	HIPK3
POLR2A	HLCS
POLR2A	HNRNPK
POLR2A	HOXC5
POLR2A	HOXC8
POLR2A	HOXD13
POLR2A	HUNK
POLR2A	HUWE1
POLR2A	ISLR2
POLR2A	KANSL1
POLR2A	KCNQ1-AS1
POLR2A	KREMEN2
POLR2A	LINC00242
POLR2A	LINC01123
POLR2A	LINC01422
POLR2A	LUC7L2
POLR2A	MAP2K5
POLR2A	MAPK6
POLR2A	MORF4L1
POLR2A	MRPL52
POLR2A	MTMR3
POLR2A	NCDN
POLR2A	NUP62
POLR2A	OLIG2
POLR2A	PABPC1L2A
POLR2A	PCBP1
POLR2A	PCYOX1
POLR2A	PPP2R5E
POLR2A	PRPF4B
POLR2A	PRPSAP2
POLR2A	PTPN21
POLR2A	PTPN4
POLR2A	RAB28
POLR2A	RAD21-AS1
POLR2A	RALGAPA1
POLR2A	RBM23
POLR2A	RNF41
POLR2A	RRM1
POLR2A	SAMD4A
POLR2A	SCAF8
POLR2A	SHROOM4
POLR2A	SLC23A2
POLR2A	SLMAP
POLR2A	SMAD7
POLR2A	SNHG22
POLR2A	SPHK2
POLR2A	SPOP
POLR2A	SYS1-DBNDD2
POLR2A	TBL1X
POLR2A	THAP1
POLR2A	THRA1/BTR
POLR2A	TLX1NB
POLR2A	TNRC6B
POLR2A	TPTEP1
POLR2A	TRHDE
POLR2A	TSC22D1
POLR2A	UBXN7
POLR2A	USP7
POLR2A	VAMP2
POLR2A	YPEL5
POLR2A	ZCWPW1
POLR2A	ZFP91
POLR2A	ZNF503-AS2
POLR2A	ARF4-AS1
POLR2A	ABCE1
POLR2A	ARIH1
POLR2A	C12orf49
POLR2A	CDYL
POLR2A	CHRM1
POLR2A	G3BP1
POLR2A	GNG12
POLR2A	GNPNAT1
POLR2A	GOLGA6L1
POLR2A	GOSR2
POLR2A	HS6ST2
POLR2A	KLF3
POLR2A	MINK1
POLR2A	MYC
POLR2A	NDEL1
POLR2A	NOLC1
POLR2A	PAQR9
POLR2A	PIAS1
POLR2A	PIKFYVE
POLR2A	POLR2B
POLR2A	RGPD3
POLR2A	SNHG21
POLR2A	SNURF
POLR2A	TINF2
POLR2A	TMEM131
POLR2A	TRAF3
POLR2A	YWHAQ
POLR2A	ZNF2
POLR2A	ZSCAN2
POLR2A	PITPNA
POLR2A	PREPL
POLR2A	FAM35DP
POLR2A	SDC4P
POLR2A	AGR3
POLR2A	AKAP12
POLR2A	ARF4
POLR2A	ATG16L1
POLR2A	C1orf74
POLR2A	C8orf37-AS1
POLR2A	C8orf88
POLR2A	CCDC120
POLR2A	CDK11B
POLR2A	COPA
POLR2A	CSNK1G1
POLR2A	CUX1
POLR2A	DCAF6
POLR2A	DNAJC9-AS1
POLR2A	EFCAB5
POLR2A	ENTPD4
POLR2A	FAM173A
POLR2A	FAM225A
POLR2A	FAM225B
POLR2A	GAPVD1
POLR2A	GNAS
POLR2A	HIVEP1
POLR2A	ID2-AS1
POLR2A	ING4
POLR2A	KCNH7
POLR2A	KDM5A
POLR2A	KLHL5
POLR2A	KY
POLR2A	LINC00472
POLR2A	MAP7
POLR2A	MFN1
POLR2A	NDP
POLR2A	NEIL2
POLR2A	NUDT2
POLR2A	NUFIP2
POLR2A	PAPD7
POLR2A	PDE4D
POLR2A	PIK3R2
POLR2A	PIP5K1P1
POLR2A	PTPN13
POLR2A	RHOXF1
POLR2A	SACS
POLR2A	SAP130
POLR2A	SEC31A
POLR2A	SH3BP5L
POLR2A	SLC7A1
POLR2A	SMARCD1
POLR2A	TAF2
POLR2A	TMEM218
POLR2A	UBE4A
POLR2A	UVRAG
POLR2A	VGLL4
POLR2A	WASH1
POLR2A	WDR61
POLR2A	YIPF5
POLR2A	ZNF384
POLR2A	ADGRG2
POLR2A	ANKHD1-EIF4EBP3
POLR2A	AP5B1
POLR2A	API5
POLR2A	ATF7
POLR2A	BAHD1
POLR2A	CREB1
POLR2A	CREBL2
POLR2A	CSNK1D
POLR2A	CYFIP2
POLR2A	DNLZ
POLR2A	DYRK1A
POLR2A	EGR1
POLR2A	FLJ13224
POLR2A	FUBP3
POLR2A	HSPBP1
POLR2A	IHH
POLR2A	INPP4B
POLR2A	MAFG
POLR2A	MRAS
POLR2A	PTPN14
POLR2A	RAF1
POLR2A	RTN4RL1
POLR2A	SBF2
POLR2A	SP3
POLR2A	TRRAP
POLR2A	UNC5C
POLR2A	DNAJC3
POLR2A	ABCF2
POLR2A	ADAM17
POLR2A	AP2B1
POLR2A	AP3D1
POLR2A	ARNTL
POLR2A	ATF1
POLR2A	B4GALT5
POLR2A	BARHL1
POLR2A	BRDT
POLR2A	C16orf45
POLR2A	CADPS2
POLR2A	CCDC178
POLR2A	CCNO
POLR2A	CLOCK
POLR2A	CMYA5
POLR2A	COX4I1
POLR2A	CUL2
POLR2A	DDX21
POLR2A	DDX23
POLR2A	DENR
POLR2A	DIEXF
POLR2A	DIS3L
POLR2A	DKFZP434I0714
POLR2A	DKK3
POLR2A	DSCR3
POLR2A	EIF5
POLR2A	EPB41L5
POLR2A	ETV4
POLR2A	EXD2
POLR2A	EXOC7
POLR2A	EXPH5
POLR2A	FAM24B
POLR2A	FEM1A
POLR2A	FKTN
POLR2A	FNDC4
POLR2A	FNTB
POLR2A	FOSB
POLR2A	FOXN3
POLR2A	GADD45G
POLR2A	GDAP2
POLR2A	GGNBP2
POLR2A	GMPPB
POLR2A	GNL3L
POLR2A	GOLGA3
POLR2A	GSKIP
POLR2A	HNRNPUL2-BSCL2
POLR2A	HPX
POLR2A	IFNAR1
POLR2A	IP6K1
POLR2A	IPO8
POLR2A	ITPRIPL2
POLR2A	KCNMB3
POLR2A	KIF15
POLR2A	KLF11
POLR2A	KLHL12
POLR2A	LETM2
POLR2A	LHFPL3
POLR2A	LINC01220
POLR2A	LINC01586
POLR2A	LONRF3
POLR2A	LRP10
POLR2A	LRRC16A
POLR2A	LYPLA1
POLR2A	MAPK14
POLR2A	MBNL1-AS1
POLR2A	MED6
POLR2A	MRPL19
POLR2A	MRPL35
POLR2A	MRPS17
POLR2A	MTRNR2L1
POLR2A	MTRNR2L6
POLR2A	MZT2A
POLR2A	NDUFS1
POLR2A	NEO1
POLR2A	NFATC3
POLR2A	NFIL3
POLR2A	NSRP1
POLR2A	NUP133
POLR2A	OXNAD1
POLR2A	PAFAH1B2
POLR2A	PCDHGA10
POLR2A	PCDHGA12
POLR2A	PCDHGB3
POLR2A	PCDHGB7
POLR2A	PDCD10
POLR2A	PEX5
POLR2A	PFN2
POLR2A	PNPLA4
POLR2A	POU6F2
POLR2A	PPRC1
POLR2A	PRMT5
POLR2A	PRPF19
POLR2A	PRRC2B
POLR2A	PSMD3
POLR2A	PUM1
POLR2A	PWP1
POLR2A	RAB6A
POLR2A	RABGEF1
POLR2A	RD3L
POLR2A	RDH10
POLR2A	RFT1
POLR2A	RNMT
POLR2A	RPL21P28
POLR2A	RRP1B
POLR2A	RSF1
POLR2A	RXRB
POLR2A	SART3
POLR2A	SDAD1
POLR2A	SDE2
POLR2A	SEC23IP
POLR2A	SEC24C
POLR2A	SLC24A4
POLR2A	SLC33A1
POLR2A	SMAD1
POLR2A	SMARCAD1
POLR2A	SNRNP40
POLR2A	SNX13
POLR2A	SNX32
POLR2A	SOX18
POLR2A	SPTBN1
POLR2A	SPTLC1
POLR2A	SRP54
POLR2A	SSR3
POLR2A	STRIP1
POLR2A	TAZ
POLR2A	THOC1
POLR2A	TM7SF3
POLR2A	TNKS2-AS1
POLR2A	TRIM46
POLR2A	TRIO
POLR2A	TRIP4
POLR2A	TTC21B
POLR2A	TUBB2B
POLR2A	UBP1
POLR2A	UMPS
POLR2A	UNG
POLR2A	VPRBP
POLR2A	WDPCP
POLR2A	XPO1
POLR2A	ZNF268
POLR2A	ZSWIM4
POLR2A	GPR75
POLR2A	HERC2P3
POLR2A	RNASEH2B-AS1
POLR2A	LINC01521
POLR2A	USP46
POLR2A	ATP5G2
POLR2A	BMI1
POLR2A	C14orf37
POLR2A	C4orf36
POLR2A	CRISP2
POLR2A	DKFZP434K028
POLR2A	DLX1
POLR2A	DYNC2H1
POLR2A	ENOX1
POLR2A	EXT1
POLR2A	FN3KRP
POLR2A	FZD7
POLR2A	HMGN4
POLR2A	L1CAM
POLR2A	LHX8
POLR2A	MAN1A2
POLR2A	MARCH10
POLR2A	METTL16
POLR2A	MNT
POLR2A	NCOR1
POLR2A	NFIA-AS1
POLR2A	OXCT2P1
POLR2A	PALM2-AKAP2
POLR2A	PKM
POLR2A	RECQL
POLR2A	RGMA
POLR2A	RHBDL3
POLR2A	RHPN1
POLR2A	RNF219
POLR2A	RPL17-C18orf32
POLR2A	RPS15AP10
POLR2A	SAR1A
POLR2A	SPHK1
POLR2A	SRCAP
POLR2A	ST6GAL2
POLR2A	STAG1
POLR2A	TMCC1
POLR2A	TRAF3IP2-AS1
POLR2A	UBE2E3
POLR2A	UBE2Q2P2
POLR2A	UNC119B
POLR2A	VANGL1
POLR2A	ZNF592
POLR2A	ZNF648
POLR2A	PGAM1
POLR3A	ABHD11
POLR3A	ACAP1
POLR3A	ADORA2B
POLR3A	ALDOA
POLR3A	AMMECR1L
POLR3A	ANAPC16
POLR3A	ANKRD54
POLR3A	ANXA9
POLR3A	AP2B1
POLR3A	ARHGAP31-AS1
POLR3A	ARIH2OS
POLR3A	ARL3
POLR3A	ASB9P1
POLR3A	ATF7
POLR3A	ATP1A1-AS1
POLR3A	ATRX
POLR3A	ATXN2
POLR3A	BBS4
POLR3A	BCL3
POLR3A	BCL7A
POLR3A	BCL7C
POLR3A	BPNT1
POLR3A	C11orf49
POLR3A	C12orf56
POLR3A	C14orf93
POLR3A	C1orf167
POLR3A	C3orf49
POLR3A	C6orf1
POLR3A	CALR3
POLR3A	CARM1
POLR3A	CATSPER1
POLR3A	CCDC65
POLR3A	CCDC88B
POLR3A	CDK12
POLR3A	CDKN2AIPNL
POLR3A	CELSR3
POLR3A	CGN
POLR3A	CHST4
POLR3A	CIZ1
POLR3A	CLEC4GP1
POLR3A	CNNM2
POLR3A	COPZ1
POLR3A	COQ5
POLR3A	COX7B
POLR3A	CPT1A
POLR3A	CRYGC
POLR3A	CSE1L
POLR3A	CUEDC2
POLR3A	CWC25
POLR3A	DENR
POLR3A	DHX16
POLR3A	DIP2B
POLR3A	DLGAP1-AS1
POLR3A	DNMT1
POLR3A	DPPA3
POLR3A	ELK4
POLR3A	ENAH
POLR3A	ENTPD8
POLR3A	ETV4
POLR3A	FAM167B
POLR3A	FAM20B
