TF	Gene
SRF	KRIT1
SRF	KRTAP10-2
SRF	KRTAP5-2
SRF	L3MBTL2
SRF	LARS
SRF	LCN15
SRF	LDOC1L
SRF	LILRB4
SRF	LINC00115
SRF	LINC00390
SRF	LINC01301
SRF	LINC01348
SRF	LONP1
SRF	LRFN4
SRF	LRRC29
SRF	LRRC47
SRF	LRRC59
SRF	LRWD1
SRF	LYRM1
SRF	LYRM7
SRF	LZTR1
SRF	MAD2L1BP
SRF	MAML1
SRF	MAN2C1
SRF	MAP2K3
SRF	MAP3K6
SRF	MAPK8IP3
SRF	MAPKAP1
SRF	MARK2
SRF	MAU2
SRF	MCTS1
SRF	MDGA1
SRF	MEA1
SRF	MED10
SRF	MED15
SRF	MED7
SRF	METTL21A
SRF	MFNG
SRF	MFSD10
SRF	MFSD7
SRF	MGAT1
SRF	MIDN
SRF	MKL1
SRF	MLF2
SRF	MLLT1
SRF	MOSPD1
SRF	MPLKIP
SRF	MRPL20
SRF	MRPL21
SRF	MRPL28
SRF	MRPL43
SRF	MTHFD1L
SRF	MTIF2
SRF	MUL1
SRF	MYBBP1A
SRF	NAA20
SRF	NAA60
SRF	NAALAD2
SRF	NCKAP5L
SRF	NCLN
SRF	NCR1
SRF	NCSTN
SRF	NDOR1
SRF	NDUFA13
SRF	NDUFB5
SRF	NDUFS3
SRF	NDUFS7
SRF	NFKB2
SRF	NHP2
SRF	NKG7
SRF	NLRX1
SRF	NOL12
SRF	NOSIP
SRF	NR3C1
SRF	NT5C1B-RDH14
SRF	NTMT1
SRF	NUDC
SRF	NUDT12
SRF	NUTF2
SRF	PAPD7
SRF	PARP10
SRF	PATZ1
SRF	PCBP1
SRF	PCED1A
SRF	PDLIM2
SRF	PER2
SRF	PES1
SRF	PEX5
SRF	PGGT1B
SRF	PHAX
SRF	PHRF1
SRF	PICK1
SRF	PIGO
SRF	PIGT
SRF	PIK3CD
SRF	PIN1
SRF	PITPNM1
SRF	PKN1
SRF	PLA2G4F
SRF	PLCD1
SRF	PLD4
SRF	PLEKHH3
SRF	PLGLB2
SRF	PLOD3
SRF	PMPCA
SRF	PMVK
SRF	PNMA1
SRF	POLDIP2
SRF	POLDIP3
SRF	POLG
SRF	POLR2F
SRF	POLR2G
SRF	POLR3H
SRF	POM121
SRF	PPIE
SRF	PPIH
SRF	PPM1G
SRF	PPM1J
SRF	PPP1R12C
SRF	PPP2R5D
SRF	PPP4C
SRF	PRKAB1
SRF	PRKD2
SRF	PROK1
SRF	PRPF19
SRF	PRPF6
SRF	PRR14
SRF	PSD
SRF	PSD4
SRF	PSMB5
SRF	PSMB7
SRF	PSMC5
SRF	PSMD8
SRF	PSMG3
SRF	PTBP1
SRF	PTPN23
SRF	PUF60
SRF	PUS1
SRF	PUS3
SRF	PVRIG2P
SRF	PWP2
SRF	R3HDM4
SRF	RAB11B
SRF	RAB4B-EGLN2
SRF	RAD23A
SRF	RAE1
SRF	RAPGEF1
SRF	RARB
SRF	RASGRP2
SRF	RBAK
SRF	RBM34
SRF	RBM4
SRF	RELA
SRF	RER1
SRF	RFTN2
SRF	RHOT2
SRF	RIMS2
SRF	RIN1
SRF	RING1
SRF	RNASEH1
SRF	RND1
SRF	RNF216
SRF	RNF25
SRF	RNF31
SRF	RNF4
SRF	RPAP1
SRF	RPL18A
SRF	RPL21
SRF	RPL28
SRF	RPS19BP1
SRF	RPS25
SRF	RPS5
SRF	RRP12
SRF	RRP9
SRF	RTFDC1
SRF	RWDD1
SRF	RXRB
SRF	S1PR4
SRF	SAP30L-AS1
SRF	SARS
SRF	SART1
SRF	SBNO2
SRF	SCAMP2
SRF	SCARF2
SRF	SDCBP2
SRF	SDCCAG3
SRF	SEC24C
SRF	SEMA4B
SRF	SEPT7
SRF	SETD7
SRF	SF1
SRF	SF3B2
SRF	SF3B5
SRF	SGTA
SRF	SH2B1
SRF	SH3GL1
SRF	SIGMAR1
SRF	SIPA1L3
SRF	SLC12A4
SRF	SLC16A4
SRF	SLC1A5
SRF	SLC1A7
SRF	SLC25A11
SRF	SLC35B2
SRF	SLC39A13
SRF	SLC39A7
SRF	SLC3A2
SRF	SLC41A3
SRF	SLC52A2
SRF	SLU7
SRF	SMAD3
SRF	SMARCD2
SRF	SNHG25
SRF	SNRNP200
SRF	SP140L
SRF	SPATA2
SRF	SPATA33
SRF	SPEF1
SRF	SPOCK3
SRF	SPRED2
SRF	SREK1IP1
SRF	SRRM1
SRF	SRSF4
SRF	SSSCA1
SRF	STARD3
SRF	STEAP3
SRF	STK11IP
SRF	STK16
SRF	STK40
SRF	STOML1
SRF	STOML2
SRF	STT3A
SRF	SWI5
SRF	SYF2
SRF	SYMPK
SRF	SZRD1
SRF	TACC2
SRF	TAF10
SRF	TAF1C
SRF	TAX1BP1
SRF	TBRG4
SRF	TCF25
SRF	TECPR1
SRF	TECPR2
SRF	TFE3
SRF	TH2LCRR
SRF	THAP11
SRF	THAP4
SRF	THRA
SRF	THTPA
SRF	TLN1
SRF	TM4SF19
SRF	TMC6
SRF	TMEM101
SRF	TMEM129
SRF	TMEM133
SRF	TMEM9B-AS1
SRF	TMUB1
SRF	TMUB2
SRF	TMX2-CTNND1
SRF	TNFAIP1
SRF	TNFAIP8
SRF	TOP3A
SRF	TOX4
SRF	TPD52L2
SRF	TPRN
SRF	TRAF7
SRF	TRAK1
SRF	TRAM2
SRF	TRAPPC6A
SRF	TRIM11
SRF	TRIM25
SRF	TRIM41
SRF	TRIM46
SRF	TRMT61A
SRF	TRO
SRF	TRPC4AP
SRF	TSSC1
SRF	TTC1
SRF	TTC25
SRF	TUBGCP2
SRF	TUBGCP6
SRF	TUFM
SRF	TVP23C-CDRT4
SRF	TXN2
SRF	U2AF2
SRF	UBAC1
SRF	UBALD2
SRF	UBE2J2
SRF	UBL7
SRF	UBN1
SRF	UBXN6
SRF	UNC45A
SRF	UNC93B1
SRF	URM1
SRF	USB1
SRF	USHBP1
SRF	VAC14
SRF	VAV1
SRF	VPS16
SRF	VPS33B
SRF	VPS37B
SRF	VPS37C
SRF	VPS39
SRF	VPS41
SRF	VPS51
SRF	VPS9D1
SRF	VSIG8
SRF	VWA5B1
SRF	WDR24
SRF	WDR37
SRF	WDR46
SRF	WDR81
SRF	WDR83
SRF	WEE2-AS1
SRF	WRAP73
SRF	XAB2
SRF	XPNPEP1
SRF	YBX1
SRF	YIPF2
SRF	YIPF3
SRF	YKT6
SRF	YTHDF2
SRF	ZBTB45
SRF	ZCCHC9
SRF	ZDHHC5
SRF	ZER1
SRF	ZFPL1
SRF	ZNF12
SRF	ZNF182
SRF	ZNF276
SRF	ZNF319
SRF	ZNF335
SRF	ZNF408
SRF	ZNF513
SRF	ZNF561-AS1
SRF	ZNF580
SRF	ZNF593
SRF	ZNF598
SRF	ZNF622
SRF	ZNF653
SRF	ZNF710
SRF	ZNF768
SRF	ZNHIT2
SRF	ZPR1
SRF	ZSWIM4
SRF	ZSWIM8
SRF	ZYX
SRF	CIC
SRY	CALML3
SRY	CDH12
SRY	CEACAM22P
SRY	CELA2A
SRY	CST9L
SRY	FAM74A4
SRY	GLYAT
SRY	GOT1L1
SRY	MIR877
SRY	MS4A5
SRY	NOTO
SRY	NPY6R
SRY	OR11H4
SRY	OR2K2
SRY	OR5AN1
SRY	PISRT1
SRY	SRY
SRY	TFEC
SRY	ZFY
SRY	CYP2C19
SRY	OR52B4
SRY	VRTN
SRY	ZNF385D-AS2
SRY	BCORP1
SRY	ERC2-IT1
SRY	FOXF1
SRY	KRTDAP
SRY	MNX1-AS1
SRY	TBL1Y
SRY	UTY
SRY	WFIKKN2
STAT1	ANKRD29
STAT1	ETV1
STAT1	PLAC1
STAT1	WDR64
STAT1	ARAP2
STAT1	CHDH
STAT1	FZD5
STAT1	KIAA0232
STAT1	LRRC8D
STAT1	MYOT
STAT1	OSCP1
STAT1	PIP4K2A
STAT1	PPEF1-AS1
STAT1	SOX30
STAT1	ZNF641
STAT1	MOSPD2
STAT1	ANTXRLP1
STAT1	GUCY2F
STAT1	MCOLN2
STAT1	SLC4A4
STAT1	ABCA1
STAT1	ACTR3
STAT1	ADAP2
STAT1	ADGRE3
STAT1	ADGRG7
STAT1	AGO4
STAT1	AHCYL1
STAT1	AKAP13
STAT1	AP4E1
STAT1	APOL2
STAT1	ARHGAP31
STAT1	ARHGEF28
STAT1	ARMCX3
STAT1	ATP6V1A
STAT1	BACH1
STAT1	BCAS1
STAT1	BIRC2
STAT1	BIRC3
STAT1	BPGM
STAT1	BPI
STAT1	BTBD10
STAT1	BTK
STAT1	BVES
STAT1	C10orf11
STAT1	C1orf61
STAT1	C1QA
STAT1	C1QB
STAT1	C4orf45
STAT1	CADM1
STAT1	CALCR
STAT1	CAPN3
STAT1	CAPSL
STAT1	CASP1P2
STAT1	CASP4
STAT1	CCL19
STAT1	CCNG1
STAT1	CCRL2
STAT1	CD209
STAT1	CD274
STAT1	CD8A
STAT1	CHM
STAT1	CMKLR1
STAT1	CMTR1
STAT1	CREBL2
STAT1	CSDE1
STAT1	CTLA4
STAT1	CTNNBL1
STAT1	CTSG
STAT1	CYP1B1
STAT1	CYP2J2
STAT1	DAPP1
STAT1	DCBLD1
STAT1	DDO
STAT1	DGKH
STAT1	DHX58
STAT1	DHX8
STAT1	DOCK10
STAT1	DPP8
STAT1	DRGX
STAT1	DYNLT1
STAT1	DYRK1A
STAT1	ENC1
STAT1	EPYC
STAT1	FAM65B
STAT1	FAM69A
STAT1	FBXO40
STAT1	FCGR3B
STAT1	FCRL5
STAT1	FOXP3
STAT1	FUT9
STAT1	GAL3ST3
STAT1	GCFC2
STAT1	GFI1
STAT1	GH2
STAT1	GPAT2
STAT1	GPRIN3
STAT1	GRAP2
STAT1	GRAPL
STAT1	GRB7
STAT1	GTF2B
STAT1	HDAC9
STAT1	HEATR9
STAT1	HLA-A
STAT1	HLA-B
STAT1	HLA-H
STAT1	HPRT1
STAT1	HSP90B1
STAT1	HSPA1B
STAT1	HTATSF1
STAT1	IFI35
STAT1	IFITM1
STAT1	IGF2R
STAT1	IGFBP6
STAT1	IL16
STAT1	IL1A
STAT1	IL20RA
STAT1	IL4
STAT1	IL6
STAT1	IRF4
STAT1	ITPKA
STAT1	KCNA2
STAT1	KCNC2
STAT1	KLHDC7A
STAT1	KLRK1
STAT1	L1CAM
STAT1	LEPR
STAT1	LHX6
STAT1	LIF
STAT1	LINC00528
STAT1	LINC00540
STAT1	LINC00671
STAT1	LINC01037
STAT1	LINC01572
STAT1	LMNTD1
STAT1	LPAL2
STAT1	LRP2BP
STAT1	LRRK2
STAT1	LTA4H
STAT1	LYVE1
STAT1	MAML2
STAT1	MAOB
STAT1	MAP3K19
STAT1	MB21D2
STAT1	MCF2
STAT1	MECOM
STAT1	MEF2C
STAT1	MGAT4C
STAT1	MLPH
STAT1	MREG
STAT1	MRPL24
STAT1	MRPS21
STAT1	MRVI1
STAT1	MTF1
STAT1	NBR1
STAT1	NCKAP1L
STAT1	NEDD9
STAT1	NR1I2
STAT1	NUP133
STAT1	OAZ3
STAT1	OR6T1
STAT1	OTX1
STAT1	PARP4
STAT1	PDE4A
STAT1	PDLIM3
STAT1	PGPEP1
STAT1	PHF21B
STAT1	PLXNC1
STAT1	POLR3C
STAT1	PPP2R3A
STAT1	PRCC
STAT1	PREX2
STAT1	PRICKLE1
STAT1	PRKAR1A
STAT1	PROSER3
STAT1	PRR14L
STAT1	PSME1
STAT1	PTPRR
STAT1	RDH11
STAT1	RHOC
STAT1	RNF14
STAT1	RORA
STAT1	RPS16
STAT1	RTCB
STAT1	SCML4
STAT1	SEC14L1
STAT1	SEC22B
STAT1	SGMS1
STAT1	SIAE
STAT1	SLC24A4
STAT1	SLC2A12
STAT1	SLCO1A2
STAT1	SMAGP
STAT1	SMARCAL1
STAT1	SNHG3
STAT1	SRP54
STAT1	ST6GALNAC5
STAT1	STARD6
STAT1	STAT4
STAT1	SYTL2
STAT1	TBPL1
STAT1	TCEANC
STAT1	TEX2
STAT1	THBS4
STAT1	TJP2
STAT1	TLL1
STAT1	TLN1
STAT1	TMEM128
STAT1	TMEM243
STAT1	TMEM30B
STAT1	TOR1AIP1
STAT1	TRAPPC3L
STAT1	TRIM44
STAT1	TRPS1
STAT1	TTC39C-AS1
STAT1	TUB
STAT1	TXNDC2
STAT1	UGT1A10
STAT1	UGT1A8
STAT1	UNC45B
STAT1	URGCP
STAT1	USP32P2
STAT1	USP9X
STAT1	VAMP5
STAT1	VIT
STAT1	VNN2
STAT1	VWA5A
STAT1	WARS
STAT1	WDR38
STAT1	WDR7
STAT1	WHAMM
STAT1	XPO6
STAT1	XRN1
STAT1	ZBP1
STAT1	ZBTB33
STAT1	ZFP36L1
STAT1	ZFYVE16
STAT1	ZNF321P
STAT1	G0S2
STAT1	IGF1
STAT1	KLHL7
STAT1	MPZL2
STAT1	NRAS
STAT1	PCDH7
STAT1	SKIL
STAT1	TCAF2
STAT1	TMEM218
STAT1	USP27X-AS1
STAT1	ADGRF4
STAT1	AKAP12
STAT1	AKT3
STAT1	ALDOC
STAT1	ALKBH5
STAT1	ATG10
STAT1	BMP3
STAT1	C1QC
STAT1	CCAT2
STAT1	CDH12
STAT1	CDYL
STAT1	CFAP69
STAT1	CKAP5
STAT1	CLDN11
STAT1	CLIC5
STAT1	CMYA5
STAT1	CYLD
STAT1	DSCAS
STAT1	E2F7
STAT1	EEF1DP3
STAT1	ERMAP
STAT1	EXPH5
STAT1	FAM120AOS
STAT1	FAM184A
STAT1	FRMPD2B
STAT1	GAPLINC
STAT1	GNAI3
STAT1	HAVCR1
STAT1	HELZ
STAT1	HERC3
STAT1	HIGD1C
STAT1	HIST1H2BH
STAT1	HLA-DMB
STAT1	IGF2BP3
STAT1	IL11
STAT1	IL7R
STAT1	ITPA
STAT1	KIF3B
STAT1	KLHL1
STAT1	LAMP3
STAT1	LHX5
STAT1	LINC00607
STAT1	LINC01208
STAT1	LINGO4
STAT1	LRRC16A
STAT1	LRRC2
STAT1	LRTM2
STAT1	MYLPF
STAT1	NCAM1
STAT1	NCOA2
STAT1	NPC1
STAT1	OR1J1
STAT1	OR2H2
STAT1	PAGR1
STAT1	PBX2
STAT1	PPP1CB
STAT1	PRKCH
STAT1	PSMA1
STAT1	PSMD7
STAT1	PTPRK
STAT1	RAI1-AS1
STAT1	RGS1
STAT1	RPL27
STAT1	RPL32
STAT1	SCN3A
STAT1	SHC3
STAT1	SIL1
STAT1	SMAD7
STAT1	SNW1
STAT1	SPATS2L
STAT1	SPRY1
STAT1	SUPT6H
STAT1	TBC1D5
STAT1	TMCC3
STAT1	TMEM248
STAT1	UBE2F
STAT1	UBL3
STAT1	USP3
STAT1	WBP1L
STAT1	XPNPEP2
STAT1	ZCCHC5
STAT1	ZNF436
STAT1	ZNF699
STAT1	ZNF831
STAT1	ABCA5
STAT1	ABCC13
STAT1	ABCC6P2
STAT1	ABCG2
STAT1	ACVR1C
STAT1	ADAM23
STAT1	ADRB2
STAT1	AFAP1-AS1
STAT1	AGPAT3
STAT1	AIDA
STAT1	ALDH1A2
STAT1	AMER2
STAT1	ANKFY1
STAT1	ANKH
STAT1	ARHGAP31-AS1
STAT1	ASAH2B
STAT1	ATF1
STAT1	ATF7IP
STAT1	ATP7A
STAT1	B4GALNT3
STAT1	BLOC1S5-TXNDC5
STAT1	BMP2K
STAT1	BNIP2
STAT1	C12orf49
STAT1	C16orf74
STAT1	C6orf99
STAT1	CAB39
STAT1	CASK
STAT1	CCNY
STAT1	CD5
STAT1	CDH1
STAT1	CRLF3
STAT1	CSF1
STAT1	CXorf66
STAT1	DCP2
STAT1	DLEU7
STAT1	DPF3
STAT1	DR1
STAT1	DSCAML1
STAT1	DYSF
STAT1	EFR3A
STAT1	EGLN1
STAT1	EGLN3
STAT1	EIF4G3
STAT1	ELF1
STAT1	EP300
STAT1	EPB41L3
STAT1	EPHB2
STAT1	EPS8
STAT1	ERAP1
STAT1	FAR2P2
STAT1	FBXO8
STAT1	FBXW11
STAT1	FCRL3
STAT1	FEZ1
STAT1	FGF16
STAT1	FGF5
STAT1	FHDC1
STAT1	FIG4
STAT1	FOXF2
STAT1	FOXN3-AS2
STAT1	FSHB
STAT1	FSTL5
STAT1	GNG12-AS1
STAT1	GNG2
STAT1	GOLGA2P6
STAT1	GPR55
STAT1	GRIN3A
STAT1	HOXD12
STAT1	HTATIP2
STAT1	IDO2
STAT1	IL10
STAT1	INPP5D
STAT1	JAKMIP1
STAT1	JAKMIP2
STAT1	KALRN
STAT1	KCNA4
STAT1	KCNJ15
STAT1	KCNJ3
STAT1	KIAA2022
STAT1	LGR6
STAT1	LINC00052
STAT1	LINC00487
STAT1	LINC00501
STAT1	LINC00698
STAT1	LINC00858
STAT1	LINC01163
STAT1	LINC01484
STAT1	LINC01504
STAT1	LPA
STAT1	LRRN2
STAT1	MAP3K7
STAT1	MBNL3
STAT1	ME1
STAT1	MSMB
STAT1	MYPN
STAT1	NBPF13P
STAT1	NBPF22P
STAT1	NFE2L2
STAT1	NPAS3
STAT1	NRSN1
STAT1	NUDT4
STAT1	NUDT4P1
STAT1	NUDT4P2
STAT1	NXPE1
STAT1	OGFR-AS1
STAT1	OLFM1
STAT1	OPTN
STAT1	OSBPL8
STAT1	OTUD7B
STAT1	PCSK6
STAT1	PDZRN3-AS1
STAT1	PHLDB2
STAT1	PLAA
STAT1	PLEKHA1
STAT1	PLRG1
STAT1	PLXNA2
STAT1	PLXNA4
STAT1	POU6F2
STAT1	PPP1R3B
STAT1	PRKCA-AS1
STAT1	RAB3B
STAT1	RAMP2-AS1
STAT1	RD3
STAT1	RIPK2
STAT1	ROCK1
STAT1	RTN1
STAT1	RUSC1-AS1
STAT1	RXRG
STAT1	SAR1B
STAT1	SDHAP2
STAT1	SDR42E1
STAT1	SEC14L6
STAT1	SEMA3C
STAT1	SETD3
STAT1	SETX
STAT1	SH2D1A
STAT1	SHISA5
STAT1	SIDT2
STAT1	SLC44A5
STAT1	SLC4A10
STAT1	SLCO2B1
STAT1	SMU1
STAT1	SNX25
STAT1	ST3GAL4-AS1
STAT1	ST6GAL2
STAT1	ST6GALNAC3
STAT1	STK38
STAT1	STOX2
STAT1	STX7
STAT1	SYDE2
STAT1	SYNDIG1
STAT1	SYNDIG1L
STAT1	TBC1D9
STAT1	TCF7L2
STAT1	TGFBR3
STAT1	TLR7
STAT1	TMEM244
STAT1	TOX4
STAT1	TSHZ2
STAT1	TYRP1
STAT1	XK
STAT1	XRN2
STAT1	YWHAEP1
STAT1	ZBTB1
STAT1	ZNF217
STAT1	ZNFX1
STAT1	GBP5
STAT1	MAGT1
STAT1	PABPN1
STAT1	SLAMF7
STAT1	DARS-AS1
STAT1	ABCD2
STAT1	ICK
STAT1	MASP1
STAT1	MS4A6E
STAT1	RAD23B
STAT1	TMEM173
STAT1	ASPHD2
STAT1	C20orf197
STAT1	C5orf67
STAT1	CDKN2C
STAT1	DLG3
STAT1	DNAL4
STAT1	EXOC2
STAT1	KAAG1
STAT1	MYEF2
STAT1	PAX5
STAT1	PIAS1
STAT1	PSMC2
STAT1	RAB11A
STAT1	WNT2
STAT1	ZNF518B
STAT1	ACTG2
STAT1	CATSPERB
STAT1	IRX5
STAT1	MSLN
STAT1	NUPR1
STAT1	PFKFB2
STAT1	PKD2L1
STAT1	PRKCB
STAT1	TTC39B
STAT1	VTI1B
STAT1	AGAP1-IT1
STAT1	AKAP7
STAT1	ANKRD30BP2
STAT1	ARMCX2
STAT1	CD302
STAT1	CHRNG
STAT1	CRNDE
STAT1	CSE1L
STAT1	CTB-113P19.1
STAT1	EIF5A2
STAT1	FAM110C
STAT1	FAM189A1
STAT1	GAPVD1
STAT1	GPRIN1
STAT1	HCCS
STAT1	HERC1
STAT1	HSPH1
STAT1	INSIG2
STAT1	IPO8
STAT1	KIF13A
STAT1	LIG3
STAT1	LINC00243
STAT1	LINC00299
STAT1	LINC01016
STAT1	LINC01296
STAT1	LVRN
STAT1	MARCH7
STAT1	MPPED2
STAT1	NPPA
STAT1	P3H2
STAT1	PABPC1L2A
STAT1	PAG1
STAT1	PLAC8L1
STAT1	PTPRC
STAT1	RB1
STAT1	RNF150
STAT1	SCD
STAT1	SP3
STAT1	SYNE1
STAT1	TWF1
STAT1	UBE4A
STAT1	ZFAND3
STAT1	ZMYND8
STAT1	ZNF532
STAT1	ZNF683
STAT1	GVINP1
STAT1	MS4A5
STAT1	SGPP1
STAT1	SSR1
STAT1	CXCL13
STAT1	LINC01146
STAT1	TMPRSS4
STAT1	TOP1
STAT1	CASP10
STAT1	CRTC3
STAT1	EEF1E1-BLOC1S5
STAT1	EOGT
STAT1	GIMAP8
STAT1	OACYLP
STAT1	RPN2
STAT1	SH3BP5
STAT1	SPIC
STAT1	APOL6
STAT1	BCL2L14
STAT1	CEP85L
STAT1	CMPK2
STAT1	DDX60
STAT1	DTX3L
STAT1	EIF2AK2
STAT1	EPSTI1
STAT1	FOXO1
STAT1	IFI44
STAT1	IFI44L
STAT1	IFIH1
STAT1	IFIT1
STAT1	IFIT2
STAT1	IFIT5
STAT1	LAP3
STAT1	MX1
STAT1	OAS2
STAT1	PARP9
STAT1	PLSCR1
STAT1	SAMD9
STAT1	SAMD9L
STAT1	STAT1
STAT1	TRIM69
STAT1	UBE2L6
STAT1	USP18
STAT1	XAF1
STAT1	GREM1
STAT1	PANX1
STAT1	PCGF5
STAT1	PLA2G7
STAT1	RSAD2
STAT1	ADAMTS7P1
STAT1	SASH1
STAT1	CD40
STAT1	CPEB4
STAT1	CXCL10
STAT1	DDX60L
STAT1	ERC2
STAT1	GIMAP2
STAT1	GIMAP7
STAT1	HEG1
STAT1	ISG20
STAT1	KCNA3
STAT1	KIAA0040
STAT1	LIMS1
STAT1	OASL
STAT1	PLCL2
STAT1	PTK2
STAT1	STAT2
STAT1	OAS3
STAT1	IFNG
STAT1	CXCL11
STAT1	REPS2
STAT1	HCP5
STAT1	TDRD6
STAT1	BTN3A1
STAT1	BTN3A2
STAT1	GBP1P1
STAT1	SIPA1L1
STAT1	BTN2A2
STAT1	CD48
STAT1	DOCK9
STAT1	GBP4
STAT1	GPR155
STAT1	GSDMA
STAT1	IFI16
STAT1	RASAL1
STAT1	RASGRP1
STAT1	SLFN5
STAT1	SNTB2
STAT1	SPTSSB
STAT1	TIMD4
STAT1	TNIP3
STAT1	ZNF143
STAT1	CXCR2P1
STAT1	ATP10D
STAT1	C7orf33
STAT1	CHI3L2
STAT1	FMN1
STAT1	GNA13
STAT1	IDO1
STAT1	IFITM3
STAT1	IKZF1
STAT1	IL15
STAT1	IRF2
STAT1	ISG15
STAT1	KANK4
STAT1	KCNH7
STAT1	KIF5C
STAT1	LINC01305
STAT1	LINGO2
STAT1	MX2
STAT1	N4BP1
STAT1	NIN
STAT1	PRDM1
STAT1	PRSS35
STAT1	RGS6
STAT1	RGS7BP
STAT1	RNF182
STAT1	SNRK
STAT1	ST3GAL4
STAT1	SUSD4
STAT1	TAB2
STAT1	KLRF1
STAT1	RGL1
STAT1	AAMDC
STAT1	ABLIM3
STAT1	ADAM10
STAT1	ALDH9A1
STAT1	BOLL
STAT1	C16orf47
STAT1	CARD17
STAT1	CD226
STAT1	CXCL5
STAT1	DPP4
STAT1	DUSP13
STAT1	EOMES
STAT1	FAP
STAT1	GANC
STAT1	GBP3
STAT1	GPR142
STAT1	HEPH
STAT1	HLA-F
STAT1	HPCAL4
STAT1	IFIT1B
STAT1	IL6ST
STAT1	ITGB1
STAT1	KIAA0226L
STAT1	KIAA0430
STAT1	KIF5B
STAT1	MAN1C1
STAT1	MEOX1
STAT1	PPP2R5C
STAT1	PRKG2
STAT1	PRTG
STAT1	PSMB8
STAT1	QPCT
STAT1	RAB19
STAT1	RARRES3
STAT1	RIOK3
STAT1	SERPINB9P1
STAT1	SLAMF6
STAT1	SPA17
STAT1	SYNE2
STAT1	VWA3A
STAT1	WDR63
STAT1	FOXB1
STAT1	MAF
STAT1	PSMB9
STAT1	RAB8B
STAT1	SLC18B1
STAT1	ATP6V1D
STAT1	GBP7
STAT1	GSKIP
STAT1	KIDINS220
STAT1	RAB30
STAT1	TIGIT
STAT2	SERPINF2
STAT2	ABCD1
STAT2	AKNA
STAT2	SIDT2
STAT2	GIT2
STAT2	MSANTD2
STAT2	SPTBN5
STAT2	PADI1
STAT2	ARHGAP30
STAT2	ATP10A
STAT2	ATXN1
STAT2	BMF
STAT2	BTN3A1
STAT2	BVES
STAT2	CD207
STAT2	CD209
STAT2	CMKLR1
STAT2	COPA
STAT2	CREB3
STAT2	CXCL10
STAT2	DDX60L
STAT2	DHX58
STAT2	DOK1
STAT2	EPSTI1
STAT2	FCGR2B
STAT2	HLA-A
STAT2	HS3ST5
STAT2	IFNLR1
STAT2	IL16
STAT2	KCNA5
STAT2	LINC01605
STAT2	LIPM
STAT2	LPAL2
STAT2	MRVI1
STAT2	MTUS1
STAT2	NRCAM
STAT2	OR2A42
STAT2	RDH5
STAT2	SH2B3
STAT2	SIAE
STAT2	SIPA1L1
STAT2	SPRY2
STAT2	TAP2
STAT2	TLN1
STAT2	TRAK1
STAT2	TRIM21
STAT2	TRIM34
STAT2	UBD
STAT2	VWA3A
STAT2	WARS
STAT2	ZBTB18
STAT2	ZC3H12D
STAT2	ARMCX2
STAT2	ASPHD2
STAT2	DBNL
STAT2	STIM1
STAT2	CARD14
STAT2	OR2B11
STAT2	SYNE3
STAT2	ACTL7A
STAT2	ANG
STAT2	ANKRD13A
STAT2	ANKRD44
STAT2	AVIL
STAT2	CABYR
STAT2	CHD3
STAT2	EXPH5
STAT2	FAM107A
STAT2	FLVCR2
STAT2	HLA-DMB
STAT2	HNRNPAB
STAT2	IRF8
STAT2	ITIH4
STAT2	KCTD10
STAT2	MYO9B
STAT2	NID1
STAT2	PGA3
STAT2	PSMA1
STAT2	RAB17
STAT2	REG1B
STAT2	SASH3
STAT2	SEC24C
STAT2	SEMA4B
STAT2	STX18
STAT2	TVP23C-CDRT4
STAT2	UPK3A
STAT2	VSTM5
STAT2	C5orf64
STAT2	CECR1
STAT2	CECR3
STAT2	CMSS1
STAT2	CREBBP
STAT2	EDNRB-AS1
STAT2	ERC2
STAT2	FMNL1
STAT2	FZD2
STAT2	GPR18
STAT2	GSN
STAT2	KCNJ5
STAT2	KIAA0040
STAT2	KIAA0922
STAT2	LINC00693
STAT2	PARP12
STAT2	PRKCE
STAT2	RBFOX1
STAT2	SPINK1
STAT2	TBC1D9
STAT2	ACTB
STAT2	APOL1
STAT2	APOL2
STAT2	ARHGEF28
STAT2	C2
STAT2	CA10
STAT2	CAMK1G
STAT2	CARD17
STAT2	CCL25
STAT2	CCRL2
STAT2	CD2BP2
STAT2	CYBB
STAT2	DTX3L
STAT2	EIF2AK2
STAT2	ETV7
STAT2	HLA-L
STAT2	IDO1
STAT2	IFIH1
STAT2	IL4I1
STAT2	IL6R
STAT2	INPPL1
STAT2	IRF4
STAT2	KIAA0226L
STAT2	KIAA0430
STAT2	LILRB4
STAT2	LINC01305
STAT2	LRMP
STAT2	MAP3K8
STAT2	MMP14
STAT2	MVB12A
STAT2	NADK
STAT2	NME7
STAT2	PARP8
STAT2	PDE4A
STAT2	PHF14
STAT2	PRKACA
STAT2	PSMB8
STAT2	RARG
STAT2	RBMS3
STAT2	RBMS3-AS3
STAT2	RSAD2
STAT2	RTP4
STAT2	SAMD9
STAT2	SCRT2
STAT2	SLC15A3
STAT2	SLC2A12
STAT2	SLC37A2
STAT2	SLC9A3R1
STAT2	ST6GALNAC5
STAT2	TADA3
STAT2	TGOLN2
STAT2	TIFAB
STAT2	TNFSF10
STAT2	USF2
STAT2	ZBP1
STAT2	ZEB2
STAT2	ZFAS1
STAT2	ZFP36L1
STAT2	MYH9
